Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot
1995,143,1417,86,1280,67,N,0
1995,144,1116,96,1272,91,N,1
1995,144,1269,76,1409,51,N,0
1995,144,1329,71,1448,66,N,0
1995,144,1438,67,1242,58,N,0
1995,145,1314,74,1246,61,N,0
1995,145,1417,102,1163,96,N,0
1995,146,1116,68,1438,61,N,0
1995,146,1329,68,1269,54,N,0
1995,152,1116,75,1314,68,N,0
1995,152,1417,74,1329,61,N,0
1995,154,1417,89,1116,78,N,0
1996,136,1116,86,1336,80,N,0
1996,136,1163,68,1159,59,N,0
1996,136,1180,75,1272,63,N,0
1996,136,1185,75,1181,60,N,0
1996,136,1208,81,1155,74,N,0
1996,136,1235,74,1143,64,N,0
1996,136,1246,110,1363,72,N,0
1996,136,1266,68,1284,44,N,0
1996,136,1269,92,1416,70,N,0
1996,136,1280,58,1433,51,N,0
1996,136,1343,43,1417,41,N,0
1996,136,1345,73,1441,71,N,0
1996,136,1390,66,1133,58,N,0
1996,136,1393,88,1286,55,N,0
1996,136,1428,72,1145,43,N,0
1996,136,1439,61,1453,48,N,0
1996,137,1112,90,1434,51,N,0
1996,137,1130,64,1231,51,N,0
1996,137,1153,66,1422,61,N,0
1996,137,1207,93,1290,56,N,0
1996,137,1210,90,1122,79,N,0
1996,137,1234,81,1203,79,N,0
1996,137,1242,92,1354,54,N,0
1996,137,1257,82,1409,80,N,1
1996,137,1307,69,1243,48,N,0
1996,137,1314,83,1309,62,N,0
1996,137,1365,91,1268,79,N,0
1996,137,1396,61,1328,43,N,0
1996,137,1400,80,1276,76,N,0
1996,137,1403,74,1296,73,N,0
1996,137,1437,92,1339,58,N,0
1996,137,1448,62,1419,50,N,0
1996,138,1116,65,1266,56,N,0
1996,138,1163,95,1185,81,N,0
1996,138,1208,76,1345,69,N,0
1996,138,1246,84,1439,60,N,0
1996,138,1269,79,1390,74,N,0
1996,138,1280,63,1343,41,N,0
1996,138,1393,69,1180,58,N,0
1996,138,1428,73,1235,67,N,0
1996,139,1112,87,1234,73,N,0
1996,139,1153,78,1396,65,N,0
1996,139,1207,73,1307,62,N,0
1996,139,1210,103,1130,89,N,0
1996,139,1242,76,1365,51,N,0
1996,139,1257,68,1437,64,N,0
1996,139,1403,92,1314,73,N,0
1996,139,1448,65,1400,62,N,0
1996,143,1207,98,1403,90,N,0
1996,143,1246,101,1428,70,N,0
1996,143,1269,79,1116,63,N,0
1996,143,1448,60,1257,59,N,0
1996,144,1153,87,1210,70,N,0
1996,144,1242,83,1112,80,N,0
1996,144,1280,60,1163,55,N,0
1996,144,1393,83,1208,81,N,1
1996,145,1246,83,1448,63,N,0
1996,145,1269,86,1207,62,N,0
1996,146,1280,73,1153,63,N,0
1996,146,1393,60,1242,57,N,0
1996,152,1246,81,1269,74,N,0
1996,152,1393,77,1280,69,N,0
1996,154,1246,76,1393,67,N,0
1997,136,1112,65,1375,57,N,0
1997,136,1130,73,1434,66,N,0
1997,136,1143,55,1343,52,N,0
1997,136,1153,86,1139,69,N,0
1997,136,1158,75,1268,66,N,0
1997,136,1160,80,1231,62,N,0
1997,136,1234,73,1438,60,N,0
1997,136,1235,69,1229,57,N,0
1997,136,1242,78,1238,64,N,0
1997,136,1246,92,1285,54,N,0
1997,136,1314,82,1193,74,N,0
1997,136,1345,83,1348,76,N,1
1997,136,1386,75,1334,65,N,0
1997,136,1417,109,1149,75,N,0
1997,136,1437,101,1254,91,N,0
1997,136,1462,80,1435,68,N,0
1997,137,1150,79,1207,67,N,0
1997,137,1151,73,1208,70,N,0
1997,137,1155,68,1275,56,N,0
1997,137,1164,78,1376,65,N,0
1997,137,1181,71,1293,68,N,0
1997,137,1228,90,1425,77,N,0
1997,137,1257,65,1269,57,N,0
1997,137,1278,78,1402,46,N,0
1997,137,1307,59,1330,55,N,0
1997,137,1344,81,1266,59,N,0
1997,137,1390,80,1328,67,N,0
1997,137,1396,62,1279,40,N,0
1997,137,1400,71,1458,58,N,0
1997,137,1409,81,1131,52,N,0
1997,137,1428,75,1298,61,N,0
1997,137,1448,68,1388,46,N,0
1997,138,1112,73,1158,69,N,0
1997,138,1143,75,1437,68,N,0
1997,138,1235,67,1153,66,N,0
1997,138,1242,75,1345,61,N,0
1997,138,1246,75,1234,69,N,0
1997,138,1314,73,1160,56,N,0
1997,138,1386,81,1130,77,N,1
1997,138,1417,96,1462,83,N,0
1997,139,1151,75,1228,63,N,0
1997,139,1155,65,1409,59,N,0
1997,139,1257,64,1307,63,N,0
1997,139,1278,76,1396,57,N,0
1997,139,1344,98,1181,87,N,0
1997,139,1390,72,1448,66,N,0
1997,139,1400,82,1164,81,N,0
1997,139,1428,77,1150,58,N,0
1997,143,1246,83,1386,68,N,0
1997,143,1278,90,1155,84,N,1
1997,143,1417,74,1235,73,N,1
1997,143,1428,82,1390,77,N,1
1997,144,1112,85,1242,82,N,0
1997,144,1257,78,1400,63,N,0
1997,144,1314,63,1143,57,N,0
1997,144,1344,71,1151,65,N,0
1997,145,1246,72,1428,59,N,0
1997,145,1278,80,1417,72,N,0
1997,146,1112,96,1344,92,N,1
1997,146,1314,97,1257,74,N,0
1997,152,1112,66,1314,58,N,0
1997,152,1246,78,1278,69,N,0
1997,154,1112,84,1246,79,N,1
1998,136,1112,99,1311,60,N,0
1998,136,1116,74,1304,65,N,0
1998,136,1150,77,1227,62,N,0
1998,136,1153,65,1319,62,N,0
1998,136,1163,93,1192,85,N,0
1998,136,1228,64,1375,51,N,0
1998,136,1229,82,1397,81,N,1
1998,136,1231,94,1328,87,N,1
1998,136,1268,82,1429,68,N,0
1998,136,1277,83,1185,71,N,0
1998,136,1314,88,1298,52,N,0
1998,136,1343,69,1424,57,N,0
1998,136,1350,62,1376,61,N,0
1998,136,1428,85,1362,68,N,0
1998,136,1449,69,1462,68,N,0
1998,136,1452,82,1396,52,N,0
1998,137,1178,66,1385,64,N,0
1998,137,1181,99,1347,63,N,0
1998,137,1199,96,1395,87,N,0
1998,137,1242,110,1341,52,N,0
1998,137,1246,82,1354,67,N,0
1998,137,1276,80,1172,61,N,0
1998,137,1307,79,1139,62,N,0
1998,137,1329,74,1203,59,N,0
1998,137,1345,95,1174,56,N,0
1998,137,1348,97,1293,74,N,0
1998,137,1387,51,1269,46,N,0
1998,137,1390,67,1158,57,N,0
1998,137,1393,63,1233,61,N,0
1998,137,1417,65,1274,62,N,0
1998,137,1434,70,1279,69,N,0
1998,137,1444,75,1155,72,N,0
1998,138,1112,82,1229,49,N,0
1998,138,1163,78,1231,68,N,0
1998,138,1268,67,1228,61,N,0
1998,138,1277,63,1343,56,N,0
1998,138,1314,93,1150,83,N,1
1998,138,1428,75,1116,69,N,0
1998,138,1449,81,1350,66,N,0
1998,138,1452,75,1153,74,N,0
1998,139,1181,79,1329,73,N,0
1998,139,1246,88,1387,61,N,0
1998,139,1345,80,1178,65,N,0
1998,139,1348,80,1242,75,N,0
1998,139,1390,83,1444,65,N,0
1998,139,1393,56,1307,46,N,0
1998,139,1417,85,1276,82,N,0
1998,139,1434,83,1199,77,N,1
1998,143,1112,87,1268,79,N,0
1998,143,1163,75,1449,74,N,0
1998,143,1314,73,1277,58,N,0
1998,143,1428,65,1452,62,N,0
1998,144,1181,80,1393,67,N,0
1998,144,1246,94,1417,68,N,0
1998,144,1348,74,1434,68,N,0
1998,144,1390,67,1345,59,N,0
1998,145,1314,75,1163,64,N,0
1998,145,1428,76,1112,51,N,0
1998,146,1246,86,1181,84,N,0
1998,146,1390,79,1348,77,N,0
1998,152,1246,86,1390,85,N,1
1998,152,1428,65,1314,59,N,0
1998,154,1246,78,1428,69,N,0
1999,136,1116,94,1373,80,N,0
1999,136,1120,80,1457,41,N,0
1999,136,1163,91,1427,66,N,0
1999,136,1166,62,1257,58,N,0
1999,136,1178,56,1417,53,N,0
1999,136,1196,75,1335,61,N,0
1999,136,1211,75,1278,63,N,0
1999,136,1231,108,1203,88,N,0
1999,136,1234,77,1412,64,N,0
1999,136,1268,82,1434,60,N,0
1999,136,1307,61,1281,59,N,0
1999,136,1326,72,1293,58,N,0
1999,136,1329,69,1393,61,N,0
1999,136,1385,69,1359,43,N,0
1999,136,1390,69,1108,57,N,0
1999,136,1451,76,1314,74,N,0
1999,137,1150,81,1348,70,N,1
1999,137,1153,72,1206,48,N,0
1999,137,1181,99,1197,58,N,0
1999,137,1242,95,1191,74,N,0
1999,137,1246,82,1308,60,N,0
1999,137,1274,75,1248,54,N,0
1999,137,1275,59,1449,58,N,0
1999,137,1277,76,1291,53,N,0
1999,137,1279,72,1437,70,N,0
1999,137,1283,43,1458,32,N,0
1999,137,1328,61,1112,60,N,0
1999,137,1345,58,1400,54,N,0
1999,137,1396,61,1245,54,N,0
1999,137,1397,62,1174,52,N,0
1999,137,1409,62,1158,53,N,0
1999,137,1428,80,1117,58,N,0
1999,138,1120,81,1329,74,N,0
1999,138,1163,78,1307,56,N,0
1999,138,1196,82,1451,74,N,1
1999,138,1211,82,1390,74,N,0
1999,138,1234,82,1116,72,N,0
1999,138,1268,75,1166,63,N,0
1999,138,1326,75,1178,44,N,0
1999,138,1385,86,1231,61,N,0
1999,139,1181,97,1409,56,N,0
1999,139,1246,92,1242,88,N,1
1999,139,1275,66,1428,58,N,0
1999,139,1277,74,1279,66,N,0
1999,139,1283,81,1397,51,N,0
1999,139,1328,85,1150,72,N,0
1999,139,1345,73,1274,63,N,0
1999,139,1396,64,1153,54,N,0
1999,143,1163,78,1234,68,N,0
1999,143,1211,73,1196,72,N,0
1999,143,1326,72,1120,64,N,0
1999,143,1385,76,1268,62,N,0
1999,144,1181,78,1283,61,N,0
1999,144,1246,58,1275,43,N,0
1999,144,1277,54,1328,46,N,0
1999,144,1396,77,1345,55,N,0
1999,145,1163,67,1211,62,N,0
1999,145,1326,77,1385,74,N,0
1999,146,1181,85,1396,64,N,0
1999,146,1277,73,1246,66,N,0
1999,152,1163,64,1326,58,N,0
1999,152,1181,68,1277,62,N,0
1999,154,1163,77,1181,74,N,0
2000,136,1112,71,1238,47,N,0
2000,136,1120,72,1166,69,N,0
2000,136,1211,77,1257,66,N,0
2000,136,1235,88,1148,78,N,0
2000,136,1246,85,1382,80,N,2
2000,136,1261,64,1369,61,N,0
2000,136,1268,74,1233,59,N,0
2000,136,1277,65,1434,38,N,0
2000,136,1328,74,1457,50,N,0
2000,136,1345,62,1173,61,N,0
2000,136,1385,61,1319,56,N,0
2000,136,1393,79,1359,65,N,0
2000,136,1400,77,1232,61,N,0
2000,136,1417,65,1123,57,N,0
2000,136,1428,48,1387,45,N,0
2000,136,1458,66,1201,56,N,0
2000,137,1153,64,1423,47,N,0
2000,137,1163,75,1429,67,N,0
2000,137,1181,82,1249,55,N,0
2000,137,1196,69,1139,68,N,1
2000,137,1228,68,1335,58,N,0
2000,137,1242,81,1177,77,N,1
2000,137,1274,75,1116,71,N,0
2000,137,1314,84,1281,70,N,0
2000,137,1326,87,1111,61,N,0
2000,137,1329,86,1220,66,N,0
2000,137,1337,77,1231,57,N,0
2000,137,1371,72,1332,71,N,1
2000,137,1390,84,1354,65,N,0
2000,137,1396,73,1248,47,N,0
2000,137,1397,63,1418,58,N,0
2000,137,1409,89,1424,62,N,0
2000,138,1211,82,1385,76,N,0
2000,138,1235,79,1120,60,N,0
2000,138,1261,72,1400,67,N,0
2000,138,1277,73,1428,61,N,0
2000,138,1345,66,1328,62,N,0
2000,138,1393,52,1246,50,N,0
2000,138,1417,105,1268,70,N,0
2000,138,1458,66,1112,59,N,0
2000,139,1181,69,1242,64,N,0
2000,139,1196,93,1228,76,N,0
2000,139,1274,75,1326,62,N,0
2000,139,1314,60,1390,53,N,0
2000,139,1329,75,1337,67,N,0
2000,139,1371,67,1396,65,N,1
2000,139,1397,65,1163,51,N,0
2000,139,1409,69,1153,61,N,0
2000,143,1235,80,1417,56,N,0
2000,143,1277,75,1393,58,N,0
2000,143,1345,75,1211,66,N,0
2000,143,1458,61,1261,48,N,0
2000,144,1196,87,1181,78,N,0
2000,144,1314,74,1397,69,N,0
2000,144,1329,68,1371,66,N,0
2000,144,1409,80,1274,71,N,0
2000,145,1277,75,1235,64,N,0
2000,145,1458,64,1345,60,N,0
2000,146,1196,77,1329,65,N,0
2000,146,1314,59,1409,55,N,0
2000,152,1196,71,1314,59,N,0
2000,152,1277,53,1458,41,N,0
2000,154,1277,89,1196,76,N,0
2001,134,1322,71,1457,67,N,0
2001,136,1130,68,1381,65,N,0
2001,136,1153,84,1140,59,N,0
2001,136,1181,95,1284,52,N,0
2001,136,1207,63,1116,61,N,0
2001,136,1209,50,1458,49,N,0
2001,136,1214,58,1235,57,N,0
2001,136,1234,69,1166,56,N,0
2001,136,1245,77,1231,73,N,0
2001,136,1246,72,1221,68,N,0
2001,136,1268,83,1206,80,N,0
2001,136,1281,70,1208,68,N,0
2001,136,1386,66,1210,62,N,0
2001,136,1390,89,1422,60,N,0
2001,136,1417,61,1220,48,N,0
2001,136,1425,69,1329,54,N,0
2001,136,1429,77,1326,68,N,1
2001,137,1112,101,1183,76,N,0
2001,137,1139,79,1448,63,N,0
2001,137,1150,70,1397,63,N,0
2001,137,1196,69,1443,56,N,0
2001,137,1201,82,1143,70,N,0
2001,137,1211,86,1438,85,N,0
2001,137,1228,96,1322,54,N,0
2001,137,1232,70,1328,68,N,1
2001,137,1242,99,1169,75,N,0
2001,137,1277,69,1106,35,N,0
2001,137,1279,72,1233,70,N,0
2001,137,1314,70,1343,48,N,0
2001,137,1323,83,1462,71,N,0
2001,137,1336,69,1344,59,N,0
2001,137,1393,79,1218,69,N,0
2001,137,1396,79,1400,65,N,0
2001,138,1153,66,1245,43,N,0
2001,138,1181,94,1281,81,N,0
2001,138,1207,76,1214,57,N,0
2001,138,1246,92,1234,79,N,0
2001,138,1268,79,1209,60,N,0
2001,138,1390,90,1386,83,N,0
2001,138,1417,75,1429,50,N,0
2001,138,1425,74,1130,71,N,0
2001,139,1112,73,1139,52,N,0
2001,139,1211,85,1232,68,N,0
2001,139,1228,79,1150,61,N,0
2001,139,1242,87,1393,58,N,0
2001,139,1277,81,1201,65,N,0
2001,139,1279,59,1323,56,N,0
2001,139,1336,82,1314,74,N,0
2001,139,1396,75,1196,54,N,0
2001,143,1181,76,1417,63,N,0
2001,143,1268,76,1207,66,N,0
2001,143,1390,78,1153,65,N,0
2001,143,1425,80,1246,76,N,0
2001,144,1112,66,1279,56,N,0
2001,144,1228,80,1242,64,N,0
2001,144,1277,77,1211,62,N,0
2001,144,1396,84,1336,72,N,0
2001,145,1181,79,1425,69,N,0
2001,145,1268,87,1390,73,N,0
2001,146,1112,87,1228,81,N,0
2001,146,1277,69,1396,62,N,0
2001,152,1112,80,1277,61,N,0
2001,152,1181,95,1268,84,N,0
2001,154,1181,82,1112,72,N,0
2002,134,1373,81,1108,77,N,0
2002,136,1104,86,1194,78,N,0
2002,136,1112,86,1364,81,N,0
2002,136,1181,84,1457,37,N,0
2002,136,1231,75,1428,56,N,0
2002,136,1242,70,1221,59,N,0
2002,136,1245,69,1329,61,N,0
2002,136,1246,83,1434,68,N,0
2002,136,1281,93,1274,80,N,0
2002,136,1323,82,1150,63,N,0
2002,136,1326,69,1172,64,N,0
2002,136,1332,81,1285,62,N,0
2002,136,1390,84,1443,68,N,0
2002,136,1409,71,1266,69,N,0
2002,136,1423,93,1425,89,N,1
2002,136,1448,83,1337,74,N,0
2002,136,1461,73,1211,66,N,0
2002,137,1143,82,1335,75,N,0
2002,137,1153,90,1131,52,N,0
2002,137,1163,78,1214,67,N,0
2002,137,1166,83,1196,82,N,2
2002,137,1208,85,1293,68,N,0
2002,137,1228,93,1361,64,N,0
2002,137,1268,85,1373,70,N,0
2002,137,1280,70,1270,58,N,0
2002,137,1301,69,1277,58,N,0
2002,137,1328,71,1227,63,N,0
2002,137,1338,71,1148,54,N,0
2002,137,1356,76,1403,68,N,0
2002,137,1400,70,1130,57,N,0
2002,137,1417,80,1279,58,N,0
2002,137,1458,80,1385,70,N,0
2002,137,1462,70,1218,58,N,0
2002,138,1112,68,1461,60,N,0
2002,138,1181,84,1323,77,N,0
2002,138,1231,76,1423,67,N,0
2002,138,1242,86,1390,63,N,0
2002,138,1245,71,1104,58,N,0
2002,138,1246,87,1409,82,N,0
2002,138,1281,83,1326,67,N,0
2002,138,1332,92,1448,87,N,0
2002,139,1163,77,1301,74,N,0
2002,139,1228,72,1166,60,N,0
2002,139,1268,87,1458,57,N,0
2002,139,1328,78,1462,65,N,0
2002,139,1338,63,1143,50,N,0
2002,139,1356,77,1208,75,N,0
2002,139,1400,68,1280,64,N,0
2002,139,1417,105,1153,101,N,2
2002,143,1231,74,1181,73,N,0
2002,143,1245,78,1338,73,N,1
2002,143,1281,82,1417,73,N,0
2002,143,1328,88,1112,67,N,0
2002,144,1163,71,1356,59,N,0
2002,144,1242,73,1228,69,N,0
2002,144,1268,78,1246,68,N,0
2002,144,1332,72,1400,70,N,0
2002,145,1231,81,1245,69,N,0
2002,145,1328,81,1281,75,N,0
2002,146,1242,104,1332,86,N,0
2002,146,1268,90,1163,82,N,0
2002,152,1231,73,1328,64,N,0
2002,152,1268,97,1242,88,N,0
2002,154,1268,64,1231,52,N,0
2003,134,1421,92,1411,84,N,1
2003,136,1112,80,1436,51,N,0
2003,136,1113,84,1272,71,N,0
2003,136,1141,79,1166,73,N,0
2003,136,1143,76,1301,74,N,1
2003,136,1163,58,1140,53,N,0
2003,136,1181,67,1161,57,N,0
2003,136,1211,74,1153,69,N,0
2003,136,1228,65,1443,60,N,0
2003,136,1242,64,1429,61,N,0
2003,136,1266,72,1221,68,N,0
2003,136,1281,72,1356,71,N,0
2003,136,1323,70,1454,69,N,0
2003,136,1328,71,1354,54,N,0
2003,136,1390,77,1360,69,N,0
2003,136,1409,84,1173,71,N,0
2003,136,1458,81,1451,74,N,0
2003,137,1120,65,1386,63,N,1
2003,137,1139,47,1280,46,N,0
2003,137,1196,85,1358,55,N,0
2003,137,1231,67,1104,62,N,0
2003,137,1246,95,1237,64,N,0
2003,137,1257,86,1122,64,N,0
2003,137,1268,75,1423,73,N,0
2003,137,1277,79,1160,64,N,0
2003,137,1329,77,1335,63,N,0
2003,137,1338,87,1447,61,N,0
2003,137,1345,80,1261,56,N,0
2003,137,1393,76,1264,65,N,0
2003,137,1400,82,1421,61,N,0
2003,137,1428,60,1332,58,N,0
2003,137,1448,76,1190,73,N,0
2003,137,1462,71,1407,59,N,0
2003,138,1112,96,1211,95,N,2
2003,138,1163,85,1390,74,N,0
2003,138,1181,86,1141,60,N,0
2003,138,1242,108,1113,76,N,0
2003,138,1266,101,1281,92,N,1
2003,138,1323,68,1228,60,N,0
2003,138,1328,74,1143,65,N,0
2003,138,1458,61,1409,60,N,0
2003,139,1120,68,1448,62,N,0
2003,139,1139,79,1257,71,N,0
2003,139,1246,74,1428,54,N,0
2003,139,1268,77,1462,64,N,0
2003,139,1277,68,1196,46,N,0
2003,139,1338,74,1231,52,N,0
2003,139,1393,68,1329,56,N,0
2003,139,1400,77,1345,67,N,0
2003,143,1112,88,1323,71,N,0
2003,143,1242,69,1181,65,N,0
2003,143,1246,63,1458,57,N,0
2003,143,1266,77,1338,74,N,0
2003,144,1277,60,1268,58,N,0
2003,144,1328,65,1139,54,N,0
2003,144,1393,79,1120,78,N,0
2003,144,1400,82,1163,78,N,0
2003,145,1242,78,1112,75,N,0
2003,145,1266,83,1246,69,N,0
2003,146,1393,63,1328,47,N,0
2003,146,1400,85,1277,76,N,0
2003,152,1242,94,1266,61,N,0
2003,152,1393,95,1400,84,N,0
2003,154,1393,81,1242,78,N,0
2004,134,1197,72,1250,57,N,0
2004,136,1104,65,1356,64,N,0
2004,136,1163,70,1436,53,N,0
2004,136,1177,76,1173,69,N,2
2004,136,1181,96,1106,61,N,0
2004,136,1211,76,1434,49,N,0
2004,136,1264,75,1196,60,N,0
2004,136,1268,86,1431,83,N,0
2004,136,1305,72,1277,66,N,0
2004,136,1314,63,1102,52,N,0
2004,136,1371,80,1112,76,N,0
2004,136,1386,82,1251,63,N,0
2004,136,1390,71,1427,45,N,0
2004,136,1393,80,1140,75,N,0
2004,136,1400,66,1343,49,N,0
2004,136,1403,76,1150,73,N,0
2004,136,1448,79,1433,78,N,0
2004,137,1130,58,1428,51,N,0
2004,137,1153,80,1190,77,N,0
2004,137,1210,65,1320,60,N,0
2004,137,1228,72,1293,53,N,0
2004,137,1242,78,1227,53,N,0
2004,137,1246,96,1197,76,N,0
2004,137,1272,59,1376,43,N,0
2004,137,1280,85,1284,52,N,0
2004,137,1301,61,1418,52,N,0
2004,137,1329,75,1186,56,N,0
2004,137,1334,66,1344,58,N,0
2004,137,1338,53,1416,44,N,0
2004,137,1412,102,1449,100,N,0
2004,137,1435,71,1444,58,N,0
2004,137,1458,76,1350,64,N,0
2004,137,1462,80,1257,70,N,0
2004,138,1104,70,1390,67,N,0
2004,138,1163,72,1177,55,N,0
2004,138,1181,90,1371,62,N,0
2004,138,1305,91,1211,72,N,0
2004,138,1386,70,1403,65,N,0
2004,138,1393,72,1268,70,N,0
2004,138,1400,78,1314,75,N,0
2004,138,1448,84,1264,80,N,0
2004,139,1210,57,1130,54,N,0
2004,139,1228,92,1153,68,N,0
2004,139,1242,78,1334,63,N,0
2004,139,1329,70,1272,53,N,0
2004,139,1338,59,1458,55,N,0
2004,139,1412,76,1246,75,N,0
2004,139,1435,75,1301,73,N,0
2004,139,1462,89,1280,74,N,0
2004,143,1104,80,1393,71,N,0
2004,143,1163,73,1435,53,N,0
2004,143,1329,63,1338,51,N,0
2004,143,1386,84,1448,80,N,0
2004,144,1181,72,1228,62,N,0
2004,144,1210,72,1305,67,N,0
2004,144,1242,100,1412,74,N,0
2004,144,1462,79,1400,71,N,0
2004,145,1163,87,1104,71,N,0
2004,145,1329,64,1386,62,N,0
2004,146,1181,66,1462,63,N,0
2004,146,1210,79,1242,71,N,1
2004,152,1163,79,1181,78,N,0
2004,152,1210,67,1329,65,N,0
2004,154,1163,82,1210,73,N,0
2005,134,1324,79,1105,69,N,0
2005,136,1112,66,1429,53,N,0
2005,136,1130,85,1335,65,N,0
2005,136,1153,76,1234,64,N,0
2005,136,1211,74,1457,64,N,0
2005,136,1228,67,1192,55,N,0
2005,136,1246,72,1184,64,N,0
2005,136,1305,61,1400,57,N,0
2005,136,1328,84,1310,67,N,0
2005,136,1334,79,1338,71,N,0
2005,136,1403,78,1417,66,N,0
2005,136,1412,82,1261,68,N,0
2005,136,1428,60,1431,54,N,0
2005,136,1448,70,1151,54,N,0
2005,136,1449,88,1285,77,N,0
2005,136,1452,63,1166,61,N,0
2005,136,1454,83,1104,73,N,0
2005,137,1137,64,1242,63,N,0
2005,137,1163,77,1416,71,N,0
2005,137,1181,57,1175,46,N,0
2005,137,1196,67,1325,62,N,0
2005,137,1210,80,1203,68,N,0
2005,137,1235,64,1278,53,N,0
2005,137,1257,68,1418,62,N,0
2005,137,1277,89,1330,81,N,0
2005,137,1280,93,1390,70,N,0
2005,137,1301,75,1150,63,N,0
2005,137,1314,96,1324,68,N,0
2005,137,1329,63,1368,50,N,0
2005,137,1356,65,1388,56,N,0
2005,137,1436,60,1393,57,N,1
2005,137,1437,55,1307,47,N,0
2005,137,1458,57,1320,52,N,0
2005,138,1112,85,1412,63,N,0
2005,138,1228,71,1305,59,N,0
2005,138,1246,69,1153,60,N,0
2005,138,1403,71,1211,69,N,0
2005,138,1428,67,1328,58,N,0
2005,138,1449,97,1334,79,N,0
2005,138,1452,111,1448,105,N,2
2005,138,1454,83,1130,75,N,0
2005,139,1181,63,1280,55,N,0
2005,139,1257,76,1210,54,N,0
2005,139,1277,72,1436,61,N,0
2005,139,1301,65,1163,62,N,0
2005,139,1314,92,1235,65,N,0
2005,139,1329,85,1356,77,N,0
2005,139,1437,76,1196,65,N,0
2005,139,1458,71,1137,62,N,0
2005,143,1112,79,1329,78,N,0
2005,143,1228,77,1454,63,N,0
2005,143,1257,93,1449,79,N,0
2005,143,1452,65,1403,60,N,0
2005,144,1246,62,1428,52,N,0
2005,144,1277,78,1181,68,N,0
2005,144,1314,67,1437,66,N,0
2005,144,1458,65,1301,56,N,0
2005,145,1228,90,1112,89,N,1
2005,145,1257,93,1452,85,N,1
2005,146,1277,94,1246,88,N,2
2005,146,1314,88,1458,82,N,0
2005,152,1228,72,1257,57,N,0
2005,152,1314,87,1277,71,N,0
2005,154,1314,75,1228,70,N,0
2006,134,1284,71,1214,49,N,0
2006,136,1104,90,1266,85,N,0
2006,136,1130,88,1334,76,N,2
2006,136,1181,70,1380,54,N,0
2006,136,1196,76,1375,50,N,0
2006,136,1203,88,1423,85,N,1
2006,136,1211,79,1462,75,N,0
2006,136,1228,78,1102,69,N,0
2006,136,1231,87,1361,83,N,0
2006,136,1261,80,1233,64,N,0
2006,136,1285,87,1305,79,N,0
2006,136,1397,63,1457,61,N,0
2006,136,1401,66,1393,58,N,0
2006,136,1417,78,1125,44,N,0
2006,136,1449,75,1429,61,N,0
2006,136,1454,82,1328,74,N,0
2006,136,1455,86,1371,66,N,0
2006,137,1112,94,1458,75,N,0
2006,137,1133,77,1242,73,N,0
2006,137,1137,59,1116,55,N,0
2006,137,1163,72,1107,59,N,0
2006,137,1206,75,1277,65,N,0
2006,137,1207,54,1320,49,N,0
2006,137,1246,69,1412,64,N,0
2006,137,1272,94,1331,78,N,0
2006,137,1301,58,1143,52,N,0
2006,137,1314,69,1293,65,N,0
2006,137,1322,64,1234,63,N,0
2006,137,1326,70,1172,62,N,0
2006,137,1338,79,1245,64,N,0
2006,137,1400,60,1335,52,N,0
2006,137,1437,58,1284,45,N,0
2006,137,1452,64,1356,46,N,0
2006,138,1130,69,1285,56,N,0
2006,138,1181,74,1203,61,N,0
2006,138,1196,82,1454,60,N,0
2006,138,1211,90,1231,80,N,0
